area_code,measure_a,measure_b
E02004438,74,33.75359206
E02004439,75,39.51454876
E02004440,78.2,27.87208304
E02004441,78,38.51375511
E02004442,75.3,43.15808806
E02004443,78.3,18.32556474
E02004444,85.4,11.38695905
E02004445,77.6,32.5318274
E02004446,89.5,12.71849658
E02004447,90.1,14.26764297
E02004448,87,11.16989286
E02004449,84.6,21.24804682
E02004450,88.5,14.02811542
E02004451,90.3,10.31534254
E02004452,88.8,11.25195322
E02004453,81.6,27.80052203
E02004454,81.5,16.47535169
E02004455,89.3,7.27984228
E02004456,82.6,20.67473161
E02004457,85.2,17.4535931
E02004458,89.3,6.8276506
E02004459,90.2,8.571785189
E02004460,86.1,18.22211612
E02004461,84.4,22.99541575
E02004462,85.5,15.52559953
E02004463,89.2,11.44272917
E02004464,86.4,9.622344637
E02004465,87,9.512807812
E02004466,84.6,12.87079377
E02004467,81.6,15.33200874
E02004468,90.1,3.088601013
E02004469,86,8.518320541
E02004470,78.6,10.01471832
E02004471,82.6,14.79983385
E02004472,88.6,7.151207173
E02004473,86,10.58008101
E02004474,87.5,12.87382724
E02004475,87.2,10.33137236
E02004476,87.1,7.150673682
E02004477,90.7,7.337122452
E02004478,85.1,17.56324852
E02004479,87.7,10.36799817
E02004480,82.5,16.58311658
E02004481,87.8,21.73568676
E02004482,80,34.21850846
E02004483,86.8,19.65683206
E02004484,84.7,29.79150238
E02004485,87.9,14.42125362
E02004486,88.6,6.976555607
E02004487,83.6,19.19483384
E02004488,87,8.227360094
E02004489,86.7,11.52178671
E02004490,78.7,29.79131933
E02004491,87.6,6.6626046
E02004492,84.3,10.99573425
E02004493,79.6,16.71275738
E02004494,71.9,12.83492589
E02004495,88.6,11.44201592
E02004496,87.5,6.81644023
E02004497,89.6,8.288919177
E02004498,83.4,17.73402743
E02004499,89.2,5.379523982
E02004500,90.7,10.02633435
E02004501,88.2,13.46126956
E02004502,88.9,14.29264857
E02004503,89,6.068304332
E02004504,89,8.533111963
E02004505,88,17.4773836
E02004506,90.2,11.51019092
E02004507,82.4,15.36442347
E02004508,91,10.37504987
E02004509,84.8,11.96507295
E02004512,78,19.69996153
E02004513,59.6,33.10183108
E02004514,87.5,12.85499765
E02004515,89.7,13.02607209
E02004516,75.8,23.80196475
E02004517,88.4,13.30496341
E02004518,88.9,11.22186263
E02004519,90.1,10.21538972
E02004520,82.8,21.50833722
E02004521,85,24.29706245
E02004522,65.8,5.995367894
E02004523,83.4,26.20085355
E02004524,91.9,12.28388831
E02004525,89.7,13.31733566
E02004526,91.9,11.89954692
E02004527,84,14.05047657
E02004528,79.3,14.57667359
E02004529,84.8,22.07193819
E02004530,83.2,14.48906125
E02004531,84,13.32968651
E02004532,84.3,10.83030364
E02004533,77.2,21.87023104
E02004534,75.6,19.38115204
E02004535,76.4,25.29766839
E02004536,86.2,9.853331158
E02004537,74.7,22.96450657
E02004538,82.2,10.39485356
E02004539,78,17.83700835
E02004540,82.9,9.736939624
E02004541,81.4,8.017742027
E02004542,82,10.05364693
E02004543,73.6,13.92200042
E02004544,82.3,13.85538259
E02004545,74.6,24.60123499
E02004546,73.7,26.07213087
E02004547,71.1,21.92649994
E02004548,81.1,8.322962222
E02004549,77.6,23.89391359
E02004550,71.5,26.31858932
E02004551,76.9,25.77363495
E02004552,80.5,17.64852951
E02004553,76,27.32511557
E02004554,74,21.19943027
E02004555,90.6,12.40160284
E02004556,90,8.833215017
E02004557,89,15.8460616
E02004558,87.1,21.24824162
E02004559,90.9,10.62557209
E02004560,84.9,17.80561199
E02004561,88.3,13.46281384
E02004562,88.7,13.13194273
E02004563,90.1,10.49572407
E02004564,88.3,8.3065
E02004565,89.7,5.884244329
E02004566,81,26.15365868
E02004567,90.6,4.837528928
E02004568,86.7,10.42091057
E02004569,84.5,16.18484462
E02004570,88,9.709688287
E02004571,89.2,6.201588481
E02004572,86.6,15.4968755
E02004573,81.7,42.66753886
E02004574,86.6,28.68911082
E02004575,91.8,16.40352307
E02004576,91,18.51039781
E02004577,90.3,17.23425601
E02004578,88.7,28.39543172
E02004579,88.8,22.73305369
E02004580,91.3,19.93724855
E02004581,90.9,14.17200886
E02004582,87.8,28.23644974
E02004583,88.5,22.71339953
E02004584,90.6,21.53808857
E02004585,85.7,29.72318538
E02004586,83.7,37.47654448
E02004587,81.6,49.99303022
E02004588,76.9,69.56929395
E02004589,83.4,35.59707865
E02004590,85,56.87740615
E02004591,91.3,6.250621883
E02004592,87.9,8.743925544
E02004593,91.6,9.096109829
E02004594,90.2,9.68097967
E02004595,88.9,7.057302282
E02004596,84.3,13.05135318
E02004597,86.5,11.09686976
E02004598,86.8,8.984624095
E02004599,87.7,10.08915027
E02004600,86.7,17.04528366
E02004601,92.9,5.651737808
E02004602,81.4,27.97679409
E02004603,77.8,23.6916417
E02004604,78.6,35.71125862
E02004605,83.8,32.54783225
E02004606,82.6,19.47244357
E02004607,83.9,11.07057275
E02004608,79.5,11.95148648
E02004609,90.3,7.155219801
E02004610,86,5.378949994
E02004611,91.4,4.907549269
E02004612,92,7.641140245
E02004613,92.3,3.330936954
E02004614,92.8,4.545146647
E02004615,91.5,10.34895861
E02004616,92.6,12.11351502
E02004617,90.3,11.38520973
E02004618,90.7,15.25016094
E02004619,89.9,11.40572574
E02004620,92,9.697882585
E02004621,84.6,12.48817788
E02004622,89.5,12.43708941
E02004623,91.1,7.756039406
E02004624,89.4,8.615842001
E02004625,89.5,10.34749427
E02004626,89.5,16.24441357
E02004627,85.6,15.9784564
E02004628,90.3,16.38187801
E02004629,87.9,23.14696191
E02004630,91.3,19.08620542
E02004631,91.7,14.52507777
E02004632,91.5,20.22801938
E02004633,90.7,16.02452811
E02004634,89.5,19.3079971
E02004635,90,13.62186019
E02004636,92.8,6.037975507
E02004637,83,27.560297
E02004638,90.4,10.99807966
E02004639,73.9,35.96123875
E02004640,68.7,38.7207334
E02004641,93.2,8.432046418
E02004642,84.5,18.40657921
E02004643,74,39.64266809
E02004644,82.2,27.49193615
E02004645,91.7,8.514384534
E02004646,81.9,37.56359306
E02004647,86.4,24.01291954
E02004648,89.6,16.03366632
E02004649,87,8.930211926
E02004650,83.2,14.75823862
E02004651,88.4,10.89219125
E02004652,90.9,8.7530467
E02004653,91.7,10.81481116
E02004654,89,12.10584268
E02004655,86.8,15.11493709
E02004656,83.6,16.43273311
E02004657,89.8,7.292906754
E02004658,92.1,4.363348368
E02004659,91.8,8.90867267
E02004660,90.6,8.170135604
E02004661,92.6,11.70643066
E02004662,91.8,11.36911074
E02004663,88,9.623447094
E02004664,88,14.67027569
E02004665,92.3,6.304260315
E02004666,90.7,10.57362169
E02004667,89.6,17.94608074
E02004668,91.6,10.07406743
E02004669,92.2,11.50588084
E02004670,92.5,8.110991187
E02004671,89.1,14.6450798
E02004672,90.7,8.344977684
E02004673,88.7,18.54024094
E02004674,87.8,14.98677162
E02004675,89.9,9.709272409
E02004676,91.4,7.797167816
E02004677,89.3,11.60492444
E02004678,91.3,9.872712675
E02004679,90.1,10.07286078
E02004680,89.4,4.643422515
E02004681,81.2,21.74857728
E02004682,84.9,10.4350162
E02004683,82,17.87536467
E02004684,85.3,15.43239922
E02004685,78.9,17.28651435
E02004686,79.4,16.91346563
E02004687,82.3,24.16580409
E02004688,82.3,26.55159857
E02004689,93,5.696029821
E02004690,87.9,8.341377195
E02004691,92.1,10.01389986
E02004692,93.4,5.338544965
E02004693,84.7,18.59549939
E02004694,91.6,7.421634003
E02004695,87.6,5.86110738
E02004696,92,7.973933093
E02004697,91.3,7.387279164
E02004698,89.3,21.56816121
E02004699,92.2,6.162362387
E02004700,86.1,17.78110974
E02004702,88.4,14.1629508
E02004703,92.7,8.551381274
E02004704,90,13.114473
E02004705,90.2,9.272774212
E02004706,92,11.05663131
E02004707,91.1,10.37650761
E02004708,89.4,12.43505708
E02004709,91.8,7.396700626
E02004710,91.6,7.547987273
E02004712,92.6,2.179958375
E02004713,91.2,6.047652848
E02004714,91.7,4.207772116
E02004715,88.1,11.03528369
E02004716,90.4,10.92420852
E02004717,85.5,20.29817953
E02004718,84.2,17.998827
E02004719,92.5,5.341966734
E02004720,90,10.4444752
E02004721,89.8,5.134434333
E02004722,89.9,12.19097136
E02004723,91,6.764138443
E02004724,88.1,18.11131414
E02004725,89.3,13.78419045
E02004726,89.9,8.071274398
E02004727,91.6,6.426585273
E02004728,90.3,8.020836057
E02004729,88.3,14.4059245
E02004730,91.8,5.755774621
E02004731,92.2,4.601950231
E02004732,90.7,6.060707628
E02004733,90.9,10.67979313
E02004734,89.1,12.86112224
E02004735,92.4,5.179781531
E02004736,92.5,7.08977826
E02004737,85.5,21.06641949
E02004738,90.6,12.34280118
E02004739,92.4,8.209596928
E02004740,93.5,3.780217355
E02004741,86.6,22.71222125
E02004742,87.8,24.51264682
E02004743,90.2,13.92972872
E02004744,81.3,33.12203748
E02004745,86.2,23.16034477
E02004746,91.5,9.324410721
E02004747,88.5,19.91328757
E02004748,83.4,34.82926438
E02004749,92.2,8.101567055
E02004750,91.2,12.54732505
E02004751,93.2,7.536612582
E02004752,94,3.82446036
E02004753,90.6,6.704725545
E02004754,90.3,9.659946053
E02004755,87.3,4.959043252
E02004756,90.9,4.82684503
E02004757,93.4,2.281885187
E02004758,90.7,7.779455816
E02004759,92.1,3.263114591
E02004760,90.5,4.719757647
E02004761,91.4,6.409761141
E02004764,91.4,11.35372194
E02004765,92,6.467650542
E02004766,88.2,26.09990517
E02004767,82.3,38.25379146
E02004768,86.9,20.03963623
E02004769,80.8,42.62527051
E02004770,81.8,39.11251206
E02004771,83.6,40.86604094
E02004772,89.9,13.80622203
E02004774,91.4,11.68176461
E02004775,89.4,16.28439951
E02004776,91,12.2972716
E02004777,89.8,19.246422
E02004778,90.4,17.44553983
E02004779,91.9,13.01964634
E02004780,87.7,21.01134595
E02004781,89.3,11.22103045
E02004782,88.5,19.16854971
E02004783,90.3,11.9585874
E02004784,92.6,10.8114941
E02004785,91,14.92798526
E02004786,90,11.56888714
E02004787,92.1,8.301746652
E02004788,90.8,9.959588926
E02004789,90,15.15496936
E02004790,88.4,15.57420764
E02004791,88.4,22.26366661
E02004792,91,13.28557034
E02004793,91.4,5.843662028
E02004794,90.2,11.72456083
E02004795,85.3,12.11682202
E02004796,92.7,7.390821067
E02004797,89.4,16.70767936
E02004798,87.1,25.86973113
E02004799,89.7,15.109054
E02004800,93.9,6.581163488
E02004801,93,6.311322967
E02004802,86.1,21.70817818
E02004803,84,29.221423
E02004804,90.4,8.42097866
E02004805,87.3,6.000690042
E02004806,90,8.548376032
E02004807,85.4,15.82429893
E02004808,85,12.35400983
E02004809,84.5,23.41419655
E02004810,84.4,14.95513346
E02004811,84.6,19.08735714
E02004812,87.9,8.594679884
E02004813,85.1,25.80968324
E02004814,91.5,8.389548005
E02004815,80.9,29.23566775
E02004816,87,18.30272383
E02004817,87.4,15.30641352
E02004818,91.6,8.013629321
E02004819,90.2,8.16543866
E02004820,93,11.25503765
E02004821,91.4,10.89835013
E02004822,92.7,12.90926486
E02004823,92,6.535928103
E02004824,90.4,13.80225668
E02004825,92.2,8.76152448
E02004826,89.7,13.65004225
E02004827,92.3,3.576099349
E02004828,91,8.629891619
E02004829,90.9,8.667093809
E02004830,91.1,9.953751241
E02004831,91.7,6.537769515
E02004832,91.5,8.511920393
E02004833,83.7,6.498191154
E02004834,79.9,19.46959222
E02004835,81.2,8.175676716
E02004836,82.2,19.57782331
E02004837,89.7,4.351019248
E02004838,93.3,5.340644237
E02004839,90.7,9.678121299
E02004840,92.8,7.294685095
E02004841,88.8,12.67699577
E02004842,91.3,10.39081098
E02004843,85.7,10.2775984
E02004844,80.1,18.17579368
E02004845,80.8,17.92452069
E02004846,87.4,7.330120342
E02004847,78.2,19.72757743
E02004848,79.2,16.18379801
E02004849,83.9,8.911579401
E02004850,77.4,20.3248193
E02004851,80,20.35565665
E02004852,77.1,17.25746261
E02004853,78.2,24.20022174
E02004854,75.6,18.8970575
E02004855,66.2,31.62260507
E02004856,86.4,10.4278
E02004857,88.9,7.319265363
E02004858,87.2,11.79618888
E02004859,90,5.698825406
E02004860,76.2,15.12179311
E02004861,91.6,6.912512311
E02004862,77.6,23.67602692
E02004863,77.1,28.55315814
E02004864,88.9,2.831512527
E02004865,81.4,15.87395669
E02004866,83.8,16.01089217
E02004867,88.9,7.149419421
E02004868,79.7,19.43364182
E02004869,86.9,6.455226678
E02004870,77.5,18.4060721
E02004871,83.8,13.01622367
E02004872,85.7,11.62709958
E02004873,86.1,7.913730125
E02004874,82.6,16.02948923
E02004875,81.8,18.09121666
E02004876,83.8,7.000876481
E02004877,87.1,6.750901401
E02004878,89.2,8.598881601
E02004879,89.6,10.60985608
E02004880,88.7,4.892862069
E02004881,80.8,5.897371909
E02004882,79,5.829918937
E02004883,85.2,8.636153165
E02004884,80.8,9.984523043
E02004885,88.7,3.869988512
E02004886,87,14.34083331
E02004887,88.6,8.873926211
E02004888,87.5,7.160495309
E02004889,85.7,9.741112867
E02004890,88,5.905910868
E02004891,89.2,6.427199851
E02004892,83.8,15.60315413
E02004893,87.3,5.397550888
E02004894,84.1,8.500180031
E02004895,85.5,9.722209914
E02004896,82.8,8.031928112
E02004897,83.4,9.512833012
E02004898,77.2,19.36353468
E02004899,81.9,14.72296085
E02004900,86.2,6.207548644
E02004901,74.8,27.43373384
E02004902,72.3,18.927586
E02004903,79.6,14.44657807
E02004904,75.3,17.53595743
E02004905,82,9.716932109
E02004906,75.8,16.74727231
E02004907,82.4,10.21816439
E02004908,85.8,7.931525839
E02004909,87.5,11.54086778
E02004910,89.8,5.303781307
E02004911,86.2,18.90961243
E02004912,87.3,10.52252236
E02004913,87.9,9.986248915
E02004914,83.8,16.33263192
E02004915,83.5,20.9062683
E02004916,85.6,11.8372714
E02004917,85.6,20.39100123
E02004918,85.2,10.23058843
E02004919,87.3,12.1519369
E02004920,87.8,12.00251786
E02004921,89.6,5.403941999
E02004922,89.6,12.25352796
E02004923,89.2,7.107239431
E02004924,87.9,3.742116516
E02004925,87.2,6.982142201
E02004926,87.6,3.061723874
E02004927,89.9,8.070798744
E02004928,91.1,3.921086093
E02004929,88.3,11.53168856
E02004930,87.6,6.142390251
E02004931,86.2,6.438341324
E02004932,83.5,14.53526184
E02004933,90.6,2.787711795
E02004934,79.6,7.386247858
E02004935,78.4,9.746880707
E02004936,85.5,4.891373074
E02004937,88.2,4.755577257
E02004938,85,12.76347802
E02004939,81.5,14.16199513
E02004940,80.3,14.84970699
E02004941,79.1,12.42002271
E02004942,86.3,11.65644601
E02004943,87.4,5.968571631
E02004944,78.4,20.24302584
E02004945,84.2,16.22294561
E02004946,80.7,22.25846266
E02004947,86.9,9.054816445
E02004948,82.3,18.55354199
E02004949,80,22.37557366
E02004950,81.5,16.52590925
E02004951,75.1,30.50868636
E02004952,83,18.17952086
E02004953,79.3,23.14090153
E02004954,79.8,21.86419362
E02004955,84.4,17.92794837
E02004956,85.8,9.264272308
E02004957,84,13.82024635
E02004958,89.2,6.612907119
E02004959,86.7,4.651801074
E02004960,89.9,2.510014964
E02004961,89.6,3.759422808
E02004962,86.4,7.992088289
E02004963,79.3,15.94202497
E02004964,83.4,15.16026165
E02004965,81.5,11.48916281
E02004966,85.2,2.686614434
E02004967,76.1,24.5847452
E02004968,80.5,16.8628998
E02004969,80.3,11.86822258
E02004970,77.7,20.91726935
E02004971,77,17.40960659
E02004972,83.6,7.415466733
E02004973,73.2,16.48590338
E02004974,82.1,6.721740673
E02004975,84.1,8.045256417
E02004976,68.9,23.86841155
E02004977,71.2,16.24923632
E02004978,73.5,22.52659496
E02004979,82.2,11.85456444
E02004980,90.2,3.590675175
E02004981,84.2,9.429625151
E02004982,86.2,8.659153909
E02004983,83.3,15.26429912
E02004984,84,14.37275027
E02004985,86.5,9.40301212
E02004986,76.5,27.724609
E02004987,82.8,13.19717154
E02004988,77.8,15.43714614
E02004989,68.8,15.55120946
E02004990,74.9,17.50964805
E02004991,67.4,21.67249747
E02004992,62.6,17.14043136
E02004993,79.1,14.59441676
E02004994,85.2,6.611322537
E02004995,86.4,7.17630813
E02004996,86.9,14.87975645
E02004997,88.2,20.98122744
E02004998,88.2,9.627630464
E02004999,83.8,17.93416229
E02005000,78.5,25.56968785
E02005001,85.6,13.66219911
E02005002,79.2,26.56282572
E02005003,76.6,31.71766023
E02005004,83.7,14.69417381
E02005005,89.4,15.03201476
E02005006,88.8,18.26471596
E02005007,87,16.28572007
E02005008,90.5,13.38598432
E02005009,89.6,17.40912039
E02005010,84.2,32.554609
E02005011,92,12.41247397
E02005012,88.3,22.63545214
E02005013,89,22.96347595
E02005014,92.7,6.690945174
E02005015,90.1,11.96032934
E02005016,89.3,16.84107545
E02005017,87.5,12.8888646
E02005018,89.9,15.31964913
E02005019,79.9,17.47585876
E02005020,83.7,19.39102853
E02005021,63.4,7.232078415
E02005022,76.5,16.48228656
E02005023,68,33.29270927
E02005025,66.7,9.574093172
E02005026,86.5,14.58752809
E02005027,89.9,12.39873977
E02005028,75.5,32.74484518
E02005029,77.8,13.81538467
E02005030,77.7,15.42091162
E02005031,76.5,26.18678063
E02005032,75,21.04863185
E02005033,78.7,24.83452121
E02005034,87.4,7.78323151
E02005035,84,14.38399032
E02005036,77.4,30.13436306
E02005037,87.5,9.401313029
E02005038,87.6,15.84018025
E02005039,81.8,22.76170852
E02005040,90.1,10.75095504
E02005041,89.1,18.00730501
E02005042,89.2,14.51034314
E02005043,89.4,18.14900765
E02005044,89.3,15.46338401
E02005045,86.3,22.17521218
E02005046,85.3,27.04831706
E02005047,90.2,19.14573091
E02005048,90,14.83243497
E02005049,91.1,10.87630553
E02005050,91.2,10.64732833
E02005051,79.1,37.73551828
E02005052,75.5,32.57220491
E02005053,71.1,38.24139414
E02005054,89.9,15.49826831
E02005055,69.4,31.0019689
E02005056,64.6,32.20756755
E02005057,72.9,24.70395862
E02005058,74.9,24.04970912
E02005059,83.6,11.98096581
E02005060,81.5,21.24258843
E02005061,76.6,33.30439964
E02005062,82.8,15.21319368
E02005063,85,16.75635702
E02005064,87.8,12.11401051
E02005065,77,29.94435154
E02005066,90.5,7.463401592
E02005067,88.6,10.65951906
E02005068,89.2,13.79142515
E02005069,85.4,9.175319824
E02005070,91.4,4.565695741
E02005071,71.2,26.61185877
E02005072,90.8,4.479782648
E02005073,75.4,19.31783889
E02005074,90.9,4.956971684
E02005075,83.5,16.48053336
E02005076,76.7,22.18707032
E02005077,82.2,24.73442529
E02005078,87.9,17.7916579
E02005079,87.8,7.975341948
E02005080,78.5,38.69703199
E02005081,89.8,13.82745832
E02005082,83.2,14.59958113
E02005083,87.8,11.26537926
E02005084,86.7,17.52152733
E02005085,84.7,19.14497234
E02005086,89,11.12175214
E02005087,85.7,11.45991611
E02005088,81.4,30.03093799
E02005089,86,12.46724498
E02005090,89.7,8.902374855
E02005091,86.9,11.67312527
E02005093,87.8,13.73269474
E02005094,87.1,11.03755099
E02005095,89.9,7.759708089
E02005096,85.1,11.15805932
E02005097,89.5,4.937462688
E02005098,85,6.913865244
E02005099,88.9,12.47188871
E02005100,86.4,15.57086959
E02005101,89.7,14.92735709
E02005102,90.9,13.63658142
E02005103,87.6,15.58784881
E02005104,84.5,32.608234
E02005105,78.2,35.75570361
E02005106,87.1,20.81985328
E02005107,85.6,14.36821784
E02005109,91.8,9.559325242
E02005110,90.4,19.04585287
E02005111,87.5,22.96333365
E02005112,89.5,30.52421014
E02005113,90.3,20.25128365
E02005114,87.2,28.32699791
E02005115,71.6,57.46831221
E02005116,77,59.41997467
E02005117,89.5,24.16965896
E02005118,86.6,23.78157579
E02005119,85.7,36.58195313
E02005120,74.3,52.80604983
E02005121,83.5,17.8174688
E02005122,87.9,17.65446327
E02005123,85.9,19.05239237
E02005124,77.3,40.77318891
E02005125,82.5,27.41292539
E02005126,89.1,16.00813531
E02005127,90.8,11.53705958
E02005128,89,19.9287268
E02005129,87.2,22.97771831
E02005130,86.4,25.43355047
E02005131,69.5,19.13649542
E02005132,63.9,62.40449191
E02005133,88.6,16.00053726
E02005134,76.4,51.44809899
E02005135,79.8,32.44428677
E02005136,87.6,23.13606596
E02005137,80,47.4828172
E02005138,87.3,25.21882949
E02005139,91.3,16.7815261
E02005140,90.7,11.25885585
E02005141,86.8,15.36190936
E02005142,88.4,24.37700221
E02005143,85.4,26.22171513
E02005144,80.3,50.67481943
E02005145,89.7,21.55071669
E02005146,81.4,28.00657228
E02005147,77.5,46.93866495
E02005148,90.7,15.971758
E02005149,89.2,12.85662966
E02005150,85.1,21.22811912
E02005151,88.4,13.44725357
E02005153,87.2,15.5816143
E02005154,88.1,10.53551846
E02005155,88.1,6.679277315
E02005156,89.5,13.28136794
E02005157,87.5,21.16738759
E02005158,91.4,7.061899062
E02005159,90.6,11.65447159
E02005160,84.9,13.93265642
E02005161,87.8,9.888587235
E02005162,89.4,12.06653104
E02005163,88.6,8.111866136
E02005164,86.7,13.68402312
E02005165,89.8,10.35772351
E02005166,81.2,27.13044796
E02005167,90.7,5.626260562
E02005168,86.6,4.232835794
E02005169,75.4,10.36746808
E02005170,85.2,6.700133252
E02005171,81.2,21.36412735
E02005172,88.4,13.48553804
E02005173,87.6,4.463235702
E02005174,84.6,13.89214363
E02005175,87.6,12.01536977
E02005176,83.1,21.07697239
E02005177,73.3,39.52804139
E02005178,64.6,59.26491521
E02005179,75.8,38.99990127
E02005180,87.2,16.95128305
E02005181,79.2,38.59544014
E02005182,71.2,55.71404527
E02005183,83.6,32.7141907
E02005184,89.7,13.37859626
E02005185,69.5,63.81660189
E02005186,83.7,19.26019287
E02005189,80,33.27746674
E02005190,90.5,9.818469724
E02005191,90.2,11.83250273
E02005192,90.3,7.266698418
E02005193,90.8,8.457399688
